"Class","Compound","gene","change_freq","change_int","Cell_line"
"HDAC","HC Toxin","Gapdh",-0.277642006450721,-0.057890919167311,"HCT116"
"HDAC","HC Toxin","Kpnb1",-0.919640667248805,-0.229743794242378,"HCT116"
"HDAC","HC Toxin","Myc",-0.859879658559548,-0.344447272383483,"HCT116"
"HDAC","HC Toxin","Nras",-0.41776664216102,-0.072921310215879,"HCT116"
"HDAC","HC Toxin","P53",0.11768918027169,0.0813681846344501,"HCT116"
"HDAC","HC Toxin","Rab7a",0.11912390210969,0.0177333799172701,"HCT116"
"HDAC","HC Toxin","RhoA",0.0203002982989999,0.25085574664711,"HCT116"
"HDAC","HC Toxin","Rpap3",1.9235134627832,0.07269500269053,"HCT116"
"HDAC","HC Toxin","Sec16a",1.32402158110287,0.0369628012115499,"HCT116"
"HDAC","HC Toxin","Slc2a1",-0.689571367903866,-0.254170092456648,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Canx",0.71561535079575,0.0986406702347999,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Dnajc5",-0.098631365158362,0.0777268521412999,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Egfr",-0.114366542117592,-0.072977592324687,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Errfi1",-0.00703968862134596,-0.015786891609196,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Gapdh",-0.098157646645255,-0.056757403945409,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Kpnb1",-0.109710985744923,8.30652810899224e-05,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Myc",-0.035357103484019,0.04239732066239,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Nras",-0.150222312864117,0.06637102725581,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","P53",-0.052799061691838,-0.073355954348102,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Rab7a",0.28390533194969,0.0609503988875699,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","RhoA",0.17062722172059,0.22379540402031,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Rpap3",0.90614455474595,0.0916898753787301,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Sec16a",0.80633601848284,0.02996713243604,"HCT116"
"Methylase","UNC0321 (trifluoroacetate salt)","Slc2a1",-0.012089600515669,0.02270679261499,"HCT116"
"Methylase","(_)-Neplanocin A","Canx",-0.00987021194617999,0.0470286518607399,"HCT116"
"Methylase","(_)-Neplanocin A","Dnajc5",-0.185557310433033,0.00669521983890009,"HCT116"
"Methylase","(_)-Neplanocin A","Egfr",-0.242396161181838,-0.115819224651436,"HCT116"
"Methylase","(_)-Neplanocin A","Errfi1",-0.229004041386949,-0.093154930762238,"HCT116"
"Methylase","(_)-Neplanocin A","Gapdh",-0.07017249767743,-0.012258150262961,"HCT116"
"Methylase","(_)-Neplanocin A","Kpnb1",0.10176053827546,0.0257680604011701,"HCT116"
"Methylase","(_)-Neplanocin A","Myc",-0.083294628641623,0.05608801600877,"HCT116"
"Methylase","(_)-Neplanocin A","Nras",0.13499916972793,0.0102855734626299,"HCT116"
"Methylase","(_)-Neplanocin A","P53",-0.14414497028556,-0.00755330036289603,"HCT116"
"Methylase","(_)-Neplanocin A","Rab7a",0.24322046398804,0.00767410134146007,"HCT116"
"Methylase","(_)-Neplanocin A","RhoA",0.22669073598558,0.19191169743359,"HCT116"
"Methylase","(_)-Neplanocin A","Rpap3",0.79311767206383,0.0858286650889,"HCT116"
"Methylase","(_)-Neplanocin A","Sec16a",1.4898671531322,0.07220420277319,"HCT116"
"Methylase","(_)-Neplanocin A","Slc2a1",-0.029887082706905,0.0390569398609899,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Canx",0.81350912527795,0.12707949197019,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Dnajc5",-0.090410744428535,0.0278731056138899,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Egfr",-0.274174949228899,-0.103867337581568,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Errfi1",-0.00479924384032704,0.000625032309379936,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Gapdh",-0.082795190843702,-0.041666529985124,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Kpnb1",0.0989452450552999,0.0891993436163401,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Myc",-0.066710873371168,0.00802888126251,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Nras",-0.166396284287905,0.09279617665431,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","P53",-0.044160443297782,0.0644123267833601,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Rab7a",0.0349555038887399,0.00728436482948003,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","RhoA",0.2720747174994,0.29230223489229,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Rpap3",1.00242304279571,0.13278553651703,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Sec16a",0.7773642095447,0.05326277810462,"HCT116"
"Arginine deaminase","Cl-Amidine (hydrochloride)","Slc2a1",0.02609988144556,0.0403681899424,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Canx",0.87862652529474,0.16429442150258,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Dnajc5",-0.446002760737197,0.01698312376299,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Egfr",-0.274940002121472,-0.113222691763218,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Errfi1",0.03659095191874,0.01335150532078,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Gapdh",-0.121728434329455,-0.062805004247981,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Kpnb1",0.02401006831657,0.00381122739829998,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Myc",-0.045215993433839,0.01912315449621,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Nras",0.1154053753442,0.07187315278223,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","P53",-0.417833409588241,-0.064429776548245,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Rab7a",0.06238606250378,0.02995816521195,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","RhoA",0.23799811886299,0.27401642852989,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Rpap3",0.84982298399744,0.11839009748494,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Sec16a",0.17944173091403,0.0132494411254001,"HCT116"
"Arginine deaminase","F-Amidine (trifluoroacetate salt)","Slc2a1",0.09390254124125,0.0519855061819401,"HCT116"
"SIRT","JGB1741","Canx",0.70785527555232,0.16589710210256,"HCT116"
"SIRT","JGB1741","Dnajc5",-0.394646401610494,-0.00350489249350305,"HCT116"
"SIRT","JGB1741","Egfr",-0.274631329609241,-0.123167863901353,"HCT116"
"SIRT","JGB1741","Errfi1",-0.044024594724238,-0.02493917024146,"HCT116"
"SIRT","JGB1741","Gapdh",-0.213229336062384,-0.089710284532127,"HCT116"
"SIRT","JGB1741","Kpnb1",-0.051577152600171,0.0355964651529099,"HCT116"
"SIRT","JGB1741","Myc",-0.081283787586878,0.00810365087709997,"HCT116"
"SIRT","JGB1741","Nras",0.0935044034096,0.1051547087692,"HCT116"
"SIRT","JGB1741","P53",-0.363865710166959,-0.044495473823957,"HCT116"
"SIRT","JGB1741","Rab7a",-0.015800210818116,0.0034403890358099,"HCT116"
"SIRT","JGB1741","RhoA",0.18446961795744,0.26444248734818,"HCT116"
"SIRT","JGB1741","Rpap3",0.51544473364397,0.0650995402666901,"HCT116"
"SIRT","JGB1741","Sec16a",0.10373637002183,0.0241825974332599,"HCT116"
"SIRT","JGB1741","Slc2a1",0.08102284519602,0.07743121996028,"HCT116"
"HDAC","coumarin-SAHA","Canx",-0.373979335825037,0.06165213279129,"HCT116"
"HDAC","coumarin-SAHA","Dnajc5",-0.04534660943996,0.07877524590963,"HCT116"
"HDAC","coumarin-SAHA","Egfr",-0.30829153359028,-0.143372153429184,"HCT116"
"HDAC","coumarin-SAHA","Errfi1",-0.045341724564082,-0.051654955696779,"HCT116"
"HDAC","coumarin-SAHA","Gapdh",-0.245847783633867,-0.102557484403895,"HCT116"
"HDAC","coumarin-SAHA","Kpnb1",-0.269780474686073,-0.037535830344778,"HCT116"
"HDAC","coumarin-SAHA","Myc",-0.512339007851035,-0.281205444616911,"HCT116"
"HDAC","coumarin-SAHA","Nras",0.03246622694004,0.03275713242634,"HCT116"
"HDAC","coumarin-SAHA","P53",0.00319508838512994,0.15506002168525,"HCT116"
"HDAC","coumarin-SAHA","Rab7a",-0.038506114375628,-0.037287586313489,"HCT116"
"HDAC","coumarin-SAHA","RhoA",0.23796039664063,0.24031522498089,"HCT116"
"HDAC","coumarin-SAHA","Rpap3",0.67621934880442,0.07162406276417,"HCT116"
"HDAC","coumarin-SAHA","Sec16a",-0.035926657346672,0.0156085761146501,"HCT116"
"HDAC","coumarin-SAHA","Slc2a1",-0.231086186007871,-0.09029668821565,"HCT116"
"HDAC","Pyroxamide","Canx",-0.443681525686815,0.0618897619007099,"HCT116"
"HDAC","Pyroxamide","Dnajc5",-0.485339172237885,-0.074364132696354,"HCT116"
"HDAC","Pyroxamide","Egfr",-0.447092666179286,-0.187419392795343,"HCT116"
"HDAC","Pyroxamide","Errfi1",-0.218749989553872,-0.079145526506408,"HCT116"
"HDAC","Pyroxamide","Gapdh",-0.280892348698303,-0.10115852955217,"HCT116"
"HDAC","Pyroxamide","Kpnb1",-0.709911863343817,-0.127100394294048,"HCT116"
"HDAC","Pyroxamide","Myc",-0.560571535733005,-0.289440278687492,"HCT116"
"HDAC","Pyroxamide","Nras",0.0557096258727601,0.02089548301655,"HCT116"
"HDAC","Pyroxamide","P53",-0.459169977605913,-0.078133347902569,"HCT116"
"HDAC","Pyroxamide","Rab7a",-0.024421133824178,0.00875540773451,"HCT116"
"HDAC","Pyroxamide","RhoA",0.11993137588744,0.25003838787289,"HCT116"
"HDAC","Pyroxamide","Rpap3",0.811865082882,0.08392453316447,"HCT116"
"HDAC","Pyroxamide","Sec16a",0.46979459045333,0.0250978663697701,"HCT116"
"HDAC","Pyroxamide","Slc2a1",-0.248173886309447,-0.069493996046842,"HCT116"
"Demythylase","N-Oxalylglycine","Canx",0.47345271994301,0.13855100692272,"HCT116"
"Demythylase","N-Oxalylglycine","Dnajc5",-0.103479158333,0.01301960805889,"HCT116"
"Demythylase","N-Oxalylglycine","Egfr",-0.294638917926317,-0.107007116531978,"HCT116"
"Demythylase","N-Oxalylglycine","Errfi1",-0.142550799485484,-0.094993030354573,"HCT116"
"Demythylase","N-Oxalylglycine","Gapdh",-0.116435397781498,-0.021375819231119,"HCT116"
"Demythylase","N-Oxalylglycine","Kpnb1",0.0644008140260599,0.0386950180523999,"HCT116"
"Demythylase","N-Oxalylglycine","Myc",-0.052610243917297,0.0222020200706201,"HCT116"
"Demythylase","N-Oxalylglycine","Nras",0.08985735946038,0.12498345183273,"HCT116"
"Demythylase","N-Oxalylglycine","P53",-0.057893352824508,-0.00092807747721102,"HCT116"
"Demythylase","N-Oxalylglycine","Rab7a",0.0681806092292501,0.0246864938370299,"HCT116"
"Demythylase","N-Oxalylglycine","RhoA",0.15996058704289,0.23969453072459,"HCT116"
"Demythylase","N-Oxalylglycine","Rpap3",0.91387048058937,0.16390065463928,"HCT116"
"Demythylase","N-Oxalylglycine","Sec16a",0.67543148997296,0.03620100767981,"HCT116"
"Demythylase","N-Oxalylglycine","Slc2a1",0.06146684377547,0.05574389506775,"HCT116"
"Methylase","WDR5-0103","Canx",0.70195073440618,0.1719101568456,"HCT116"
"Methylase","WDR5-0103","Dnajc5",-0.312507500517618,0.0215906749817201,"HCT116"
"Methylase","WDR5-0103","Egfr",-0.194086266717393,-0.069053517689451,"HCT116"
"Methylase","WDR5-0103","Errfi1",-0.071876939110569,-0.00416378375567805,"HCT116"
"Methylase","WDR5-0103","Gapdh",-0.00372367795472395,0.0487909737252299,"HCT116"
"Methylase","WDR5-0103","Kpnb1",-0.048971581507242,0.01312401779143,"HCT116"
"Methylase","WDR5-0103","Myc",-0.080981336549912,0.0264239003584801,"HCT116"
"Methylase","WDR5-0103","Nras",0.0280344984043801,0.08898232344473,"HCT116"
"Methylase","WDR5-0103","P53",-0.253250757025609,-0.130327602230483,"HCT116"
"Methylase","WDR5-0103","Rab7a",0.06839238866137,0.0389718323967501,"HCT116"
"Methylase","WDR5-0103","RhoA",0.05084972932149,0.17662586189397,"HCT116"
"Methylase","WDR5-0103","Rpap3",0.69548259296735,0.1144580663145,"HCT116"
"Methylase","WDR5-0103","Sec16a",0.86163842388702,0.04714078847412,"HCT116"
"Methylase","WDR5-0103","Slc2a1",-0.044894233277521,0.0601044980774701,"HCT116"
"Methylase","EPZ005687","Canx",0.82490664773658,0.17885426403059,"HCT116"
"Methylase","EPZ005687","Dnajc5",-0.077565485263851,0.02783208101849,"HCT116"
"Methylase","EPZ005687","Egfr",-0.247097823832824,-0.065895433809052,"HCT116"
"Methylase","EPZ005687","Errfi1",-0.088718426866473,-0.036940145792876,"HCT116"
"Methylase","EPZ005687","Gapdh",0.00610267709383994,0.04434864280712,"HCT116"
"Methylase","EPZ005687","Kpnb1",-0.00978427443121599,0.06677705601792,"HCT116"
"Methylase","EPZ005687","Myc",-0.070679605948018,0.0171729522969699,"HCT116"
"Methylase","EPZ005687","Nras",0.11325726971952,0.0741289286597799,"HCT116"
"Methylase","EPZ005687","P53",-0.030662035362013,0.0231493269521299,"HCT116"
"Methylase","EPZ005687","Rab7a",0.36199999110008,0.10481289913421,"HCT116"
"Methylase","EPZ005687","RhoA",0.0900796437087401,0.19248602156763,"HCT116"
"Methylase","EPZ005687","Rpap3",0.50974060866309,0.0675702264452,"HCT116"
"Methylase","EPZ005687","Sec16a",0.48810912994772,0.0386754688720401,"HCT116"
"Methylase","EPZ005687","Slc2a1",0.16175539045309,0.09702791981546,"HCT116"
"Methylase","SGC0946","Canx",0.71639195088668,0.13744002458164,"HCT116"
"Methylase","SGC0946","Dnajc5",-0.378785069830676,-0.048962624664365,"HCT116"
"Methylase","SGC0946","Egfr",-0.017646392010808,0.0149689144104901,"HCT116"
"Methylase","SGC0946","Errfi1",-0.100084565031446,-0.053295131440377,"HCT116"
"Methylase","SGC0946","Gapdh",0.04539050928246,-0.00664272455016301,"HCT116"
"Methylase","SGC0946","Kpnb1",-0.26150895140665,-0.055384725717414,"HCT116"
"Methylase","SGC0946","Myc",-0.05634566730662,0.0260435821081799,"HCT116"
"Methylase","SGC0946","Nras",0.10308196939676,0.06530362582022,"HCT116"
"Methylase","SGC0946","P53",-0.347197869991558,0.0724931051490301,"HCT116"
"Methylase","SGC0946","Rab7a",-0.105551541301059,-0.029840254409979,"HCT116"
"Methylase","SGC0946","RhoA",0.21377561234606,0.23656669366012,"HCT116"
"Methylase","SGC0946","Rpap3",0.00874895071192006,0.0116097992056701,"HCT116"
"Methylase","SGC0946","Sec16a",0.34118840992433,0.0424030361143399,"HCT116"
"Methylase","SGC0946","Slc2a1",0.1379530698708,0.12057069129705,"HCT116"
"Methylase","UNC1215","Canx",0.60551990786169,0.12851823238752,"HCT116"
"Methylase","UNC1215","Dnajc5",-0.566546580843437,-0.026653158566273,"HCT116"
"Methylase","UNC1215","Egfr",-0.152788166897233,-0.052841774452163,"HCT116"
"Methylase","UNC1215","Errfi1",0.07625545346213,0.05112743666953,"HCT116"
"Methylase","UNC1215","Gapdh",-0.034917878586545,0.0185223066639599,"HCT116"
"Methylase","UNC1215","Kpnb1",-0.257992191682248,-0.023124034697099,"HCT116"
"Methylase","UNC1215","Myc",-0.032251047165977,0.0370622051178799,"HCT116"
"Methylase","UNC1215","Nras",-0.108357616538414,0.0317281859184,"HCT116"
"Methylase","UNC1215","P53",-0.544506576479544,-0.015843847433745,"HCT116"
"Methylase","UNC1215","Rab7a",-0.12329510115829,-0.030606305210499,"HCT116"
"Methylase","UNC1215","RhoA",0.23885323258714,0.25073779569667,"HCT116"
"Methylase","UNC1215","Rpap3",0.37420149192923,0.0511360532438601,"HCT116"
"Methylase","UNC1215","Sec16a",0.79311754211456,0.05575775313685,"HCT116"
"Methylase","UNC1215","Slc2a1",0.05270189211161,0.08084613743165,"HCT116"
"SIRT","AK-7","Canx",0.39045452782114,0.0717277647965999,"HCT116"
"SIRT","AK-7","Dnajc5",-0.133032592836015,-0.037483982827653,"HCT116"
"SIRT","AK-7","Egfr",-0.069366360389797,-0.067688420265117,"HCT116"
"SIRT","AK-7","Errfi1",-0.020587681618263,0.0228525716535299,"HCT116"
"SIRT","AK-7","Gapdh",-0.128131348834883,-0.023340459257903,"HCT116"
"SIRT","AK-7","Kpnb1",-0.048267072854226,0.0273894038946401,"HCT116"
"SIRT","AK-7","Myc",-0.044450819464616,0.04267357867598,"HCT116"
"SIRT","AK-7","Nras",-0.180886961759434,0.00996008571402007,"HCT116"
"SIRT","AK-7","P53",-0.088949504336151,0.0419953664157,"HCT116"
"SIRT","AK-7","Rab7a",-0.034002739143209,0.0453196125944499,"HCT116"
"SIRT","AK-7","RhoA",0.0929267678022401,0.14443443574468,"HCT116"
"SIRT","AK-7","Rpap3",0.89604135218542,0.09205499536173,"HCT116"
"SIRT","AK-7","Sec16a",1.01418588193502,0.06010128636627,"HCT116"
"SIRT","AK-7","Slc2a1",0.0232434575267499,0.0169419668887001,"HCT116"
"Methylase","GSK343","Canx",0.90442568775509,0.11836619501375,"HCT116"
"Methylase","GSK343","Dnajc5",-0.349286018750644,0.02883906502239,"HCT116"
"Methylase","GSK343","Egfr",-0.200202395548789,-0.116419730654853,"HCT116"
"Methylase","GSK343","Errfi1",0.08571308327691,-0.015010385792545,"HCT116"
"Methylase","GSK343","Gapdh",0.0326070891421599,-0.02233495824986,"HCT116"
"Methylase","GSK343","Kpnb1",-0.035905041003946,0.0521973190797,"HCT116"
"Methylase","GSK343","Myc",-0.103750694329445,-0.00146910956633695,"HCT116"
"Methylase","GSK343","Nras",-0.104572163919243,0.0279157698788299,"HCT116"
"Methylase","GSK343","P53",-0.316198867161694,-0.010955174588423,"HCT116"
"Methylase","GSK343","Rab7a",0.2277627099697,0.1021373883572,"HCT116"
"Methylase","GSK343","RhoA",0.17148354987955,0.20505142928325,"HCT116"
"Methylase","GSK343","Rpap3",0.28203477131012,0.03543356867033,"HCT116"
"Methylase","GSK343","Sec16a",0.88281000174721,0.04877847043529,"HCT116"
"Methylase","GSK343","Slc2a1",0.10305442180928,0.03423568289986,"HCT116"
"Bromodomain","Bromosporine","Canx",-0.205605527824324,0.0426509641550501,"HCT116"
"Bromodomain","Bromosporine","Dnajc5",-0.770540826357381,-0.089053920762782,"HCT116"
"Bromodomain","Bromosporine","Egfr",-0.162314190196381,-0.074493206437856,"HCT116"
"Bromodomain","Bromosporine","Errfi1",-0.329510473481721,-0.104732068055055,"HCT116"
"Bromodomain","Bromosporine","Gapdh",-0.046924641024084,0.03944114894737,"HCT116"
"Bromodomain","Bromosporine","Kpnb1",-0.327986989566098,-0.021722850910854,"HCT116"
"Bromodomain","Bromosporine","Myc",-0.537090221827378,-0.201490322088081,"HCT116"
"Bromodomain","Bromosporine","Nras",0.04577010308997,0.0170959570409099,"HCT116"
"Bromodomain","Bromosporine","P53",-0.758873410748434,-0.262744432397189,"HCT116"
"Bromodomain","Bromosporine","Rab7a",0.08023854703172,0.00309775882173002,"HCT116"
"Bromodomain","Bromosporine","RhoA",0.0755268036562899,0.53512572300016,"HCT116"
"Bromodomain","Bromosporine","Rpap3",1.51399696563438,0.04544977799529,"HCT116"
"Bromodomain","Bromosporine","Sec16a",1.75349107493,0.0849946068479699,"HCT116"
"Bromodomain","Bromosporine","Slc2a1",-0.243505158532437,0.0521822394292999,"HCT116"
"Bromodomain","GSK2801","Canx",0.59224353263216,0.03770722126536,"HCT116"
"Bromodomain","GSK2801","Dnajc5",-0.422595527205857,-0.028936267830111,"HCT116"
"Bromodomain","GSK2801","Egfr",0.03621553460742,-0.02904146140115,"HCT116"
"Bromodomain","GSK2801","Errfi1",0.21792420867582,0.0533560397177599,"HCT116"
"Bromodomain","GSK2801","Gapdh",-0.010864746130739,-0.002561771615191,"HCT116"
"Bromodomain","GSK2801","Kpnb1",-0.177687317801069,-0.031973296292853,"HCT116"
"Bromodomain","GSK2801","Myc",-0.0421908784962,0.0330425590475101,"HCT116"
"Bromodomain","GSK2801","Nras",0.16225432114398,0.0264248541135199,"HCT116"
"Bromodomain","GSK2801","P53",-0.393235977741748,-0.105662743003574,"HCT116"
"Bromodomain","GSK2801","Rab7a",0.0315054636921299,-0.029809534753791,"HCT116"
"Bromodomain","GSK2801","RhoA",0.0272103737199201,0.14621251180744,"HCT116"
"Bromodomain","GSK2801","Rpap3",1.20429474743703,0.04996128207576,"HCT116"
"Bromodomain","GSK2801","Sec16a",0.29757117619931,-0.00236581903003596,"HCT116"
"Bromodomain","GSK2801","Slc2a1",0.15088105547944,0.0852129062248199,"HCT116"
"Bromodomain","I-BET762","Canx",0.0123836574501901,-0.000189365543785014,"HCT116"
"Bromodomain","I-BET762","Dnajc5",0.41870127367479,0.0433550213201599,"HCT116"
"Bromodomain","I-BET762","Egfr",-0.380926888034761,-0.171889570755239,"HCT116"
"Bromodomain","I-BET762","Errfi1",-0.406327873167674,-0.241973537558138,"HCT116"
"Bromodomain","I-BET762","Gapdh",0.00219671007130007,0.0232295601247801,"HCT116"
"Bromodomain","I-BET762","Kpnb1",-0.404692922123956,-0.075355462004889,"HCT116"
"Bromodomain","I-BET762","Myc",-0.515668395422083,-0.24825568879163,"HCT116"
"Bromodomain","I-BET762","Nras",-0.270624995817555,-0.00169706281612003,"HCT116"
"Bromodomain","I-BET762","P53",0.4908386265735,0.0202526840687001,"HCT116"
"Bromodomain","I-BET762","Rab7a",-0.060743008970977,-0.030466100888995,"HCT116"
"Bromodomain","I-BET762","RhoA",0.20006335723637,0.41116984707396,"HCT116"
"Bromodomain","I-BET762","Rpap3",2.76120365352968,0.14278226907878,"HCT116"
"Bromodomain","I-BET762","Sec16a",1.68438756064111,0.07199747271327,"HCT116"
"Bromodomain","I-BET762","Slc2a1",-0.05683485274022,0.0761732658545999,"HCT116"
"Methylase","UNC0638","Canx",0.83978705800942,0.10643132581728,"HCT116"
"Methylase","UNC0638","Dnajc5",0.92439899729857,0.09732023833288,"HCT116"
"Methylase","UNC0638","Egfr",-0.035534082374349,-0.067930272729718,"HCT116"
"Methylase","UNC0638","Errfi1",0.0404685795429001,0.000218469058030024,"HCT116"
"Methylase","UNC0638","Gapdh",-0.066472624787183,-0.0456806641995809,"HCT116"
"Methylase","UNC0638","Kpnb1",-0.103641456582633,-0.058213597463184,"HCT116"
"Methylase","UNC0638","Myc",-0.197532530535277,-0.047282766342315,"HCT116"
"Methylase","UNC0638","Nras",0.0210745709700999,0.0061391061440399,"HCT116"
"Methylase","UNC0638","P53",1.02224979377138,0.10308083187185,"HCT116"
"Methylase","UNC0638","Rab7a",0.0179493253976499,-0.018604025919747,"HCT116"
"Methylase","UNC0638","RhoA",0.25783836275033,0.20164657322763,"HCT116"
"Methylase","UNC0638","Rpap3",0.70202627758356,0.0709507161498499,"HCT116"
"Methylase","UNC0638","Sec16a",0.34542669691133,-0.00604977067150603,"HCT116"
"Methylase","UNC0638","Slc2a1",-0.135441318816331,-0.041385027351079,"HCT116"
"Kinase","Phthalazinone pyrazole","Canx",0.89429901894299,0.08091150631987,"HCT116"
"Kinase","Phthalazinone pyrazole","Dnajc5",-0.340906655235238,0.05547805296928,"HCT116"
"Kinase","Phthalazinone pyrazole","Egfr",-0.100276037605446,-0.035940148538202,"HCT116"
"Kinase","Phthalazinone pyrazole","Errfi1",-0.182655900156733,-0.046926541711215,"HCT116"
"Kinase","Phthalazinone pyrazole","Gapdh",0.000238819402770041,-0.045008254509494,"HCT116"
"Kinase","Phthalazinone pyrazole","Kpnb1",0.0463310619756201,-0.028507557306991,"HCT116"
"Kinase","Phthalazinone pyrazole","Myc",0.0339334254424,0.0267175409998801,"HCT116"
"Kinase","Phthalazinone pyrazole","Nras",-0.125830309833684,0.0539537289346901,"HCT116"
"Kinase","Phthalazinone pyrazole","P53",-0.307393434314996,-0.024784729191389,"HCT116"
"Kinase","Phthalazinone pyrazole","Rab7a",0.10420685712308,0.0328775879607699,"HCT116"
"Kinase","Phthalazinone pyrazole","RhoA",0.14766276179155,0.16953015642495,"HCT116"
"Kinase","Phthalazinone pyrazole","Rpap3",-0.033307974747955,0.0197193759547201,"HCT116"
"Kinase","Phthalazinone pyrazole","Sec16a",0.37421085102021,0.000855268970400003,"HCT116"
"Kinase","Phthalazinone pyrazole","Slc2a1",0.44107896570015,0.10751767210168,"HCT116"
"Multiple","Isoliquiritigenin","Canx",0.64277121125047,0.0752596355713999,"HCT116"
"Multiple","Isoliquiritigenin","Dnajc5",-0.098191280681629,0.0755522349372499,"HCT116"
"Multiple","Isoliquiritigenin","Egfr",-0.022251215486864,-0.046580906828028,"HCT116"
"Multiple","Isoliquiritigenin","Errfi1",0.13172038659981,0.000503465961249949,"HCT116"
"Multiple","Isoliquiritigenin","Gapdh",-0.00226023121573404,-0.041698861718322,"HCT116"
"Multiple","Isoliquiritigenin","Kpnb1",0.12006676308868,0.0511764766885301,"HCT116"
"Multiple","Isoliquiritigenin","Myc",0.0228644850233,-0.00795682610764703,"HCT116"
"Multiple","Isoliquiritigenin","Nras",0.14966501713542,0.0661893534393301,"HCT116"
"Multiple","Isoliquiritigenin","P53",-0.052336600038322,NA,"HCT116"
"Multiple","Isoliquiritigenin","Rab7a",0.07800089626475,-0.011210865539325,"HCT116"
"Multiple","Isoliquiritigenin","RhoA",0.0908002651800499,0.08527318654733,"HCT116"
"Multiple","Isoliquiritigenin","Rpap3",0.40399616100042,0.0727168294881799,"HCT116"
"Multiple","Isoliquiritigenin","Sec16a",0.78332539118545,0.0265405001575201,"HCT116"
"Multiple","Isoliquiritigenin","Slc2a1",0.1530608328664,0.03602749719928,"HCT116"
"Rho GTPase","CCG-100602","Canx",0.69055854074282,0.0660355924237801,"HCT116"
"Rho GTPase","CCG-100602","Dnajc5",-0.243579261666512,0.04369268332884,"HCT116"
"Rho GTPase","CCG-100602","Egfr",-0.23063036856402,-0.117943930929828,"HCT116"
"Rho GTPase","CCG-100602","Errfi1",0.04673936161336,0.0110654640985299,"HCT116"
"Rho GTPase","CCG-100602","Gapdh",-0.114377171427529,-0.078589847784363,"HCT116"
"Rho GTPase","CCG-100602","Kpnb1",0.05570018039325,0.000237750028099892,"HCT116"
"Rho GTPase","CCG-100602","Myc",-0.062147840513213,-0.015472920610255,"HCT116"
"Rho GTPase","CCG-100602","Nras",-0.047112999048495,0.10499888086901,"HCT116"
"Rho GTPase","CCG-100602","P53",-0.205117190225826,-0.074846118977319,"HCT116"
"Rho GTPase","CCG-100602","Rab7a",0.13462147608489,-0.00830973369671095,"HCT116"
"Rho GTPase","CCG-100602","RhoA",0.07989114333414,0.06964555032853,"HCT116"
"Rho GTPase","CCG-100602","Rpap3",0.73417932934284,0.0759449981175,"HCT116"
"Rho GTPase","CCG-100602","Sec16a",0.6517929195056,0.0383854742988099,"HCT116"
"Rho GTPase","CCG-100602","Slc2a1",0.06330735640525,0.0271214530681301,"HCT116"
"HAT","CAY10669","Canx",0.7512117511859,0.11183109085706,"HCT116"
